benchmark,solver,configuration,solver time,status,result,verifier time,verifier result
sat/CNP-5-1200.cnf.bz2,gluHack,default,966.3360162,complete,SAT-VERIFIED,0.008576155,--
sat/CNP-5-1200.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,872.9733651,complete,SAT-VERIFIED,0.009286165,--
sat/CNP-5-1200.cnf.bz2,glucose-3.0_PADC_3,default,930.569221,complete,SAT-VERIFIED,0.008744955,--
sat/CNP-5-1200.cnf.bz2,glucose-3.0_PADC_10,default,48.951267,complete,SAT-VERIFIED,0.008461952,--
sat/CNP-5-1200.cnf.bz2,glucose4.2.1,default,1783.293458,complete,SAT-VERIFIED,0.008434057,--
sat/CNP-5-1200.cnf.bz2,GHackCOMSPS_drup,ghack_drup,1767.606085,complete,SAT-VERIFIED,0.008322001,--
sat/CNP-5-1200.cnf.bz2,expMC_VSIDS_LRB_Switch_2500,default,2527.549008,complete,SAT-VERIFIED,0.008713961,--
sat/CNP-5-1200.cnf.bz2,expMC_LRB_VSIDS_Switch_2500,default,1277.347196,complete,SAT-VERIFIED,0.009383917,--
sat/CNP-5-1200.cnf.bz2,expMC_LRB_VSIDS_Switch,default,153.8440971,complete,SAT-VERIFIED,0.008488178,--
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,abcdsat_r18,default,1.120229959,complete,UNSAT,1.779661894,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,CaDiCaL,DONTUNZIP-fixed,1.149245024,complete,UNSAT,1.56636405,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,Candy,default,1632.10792,complete,UNSAT,152.071887,RATcfoapp
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,cms55-main-all4fixed,otherconf,26.56957293,complete,UNSAT,4.375458956,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,cms55-main-all4fixed,main,576.523746,complete,UNSAT,77.99675608,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,cms55-main-all4fixed,glubreak,251.489233,complete,UNSAT,32.77913499,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,cms55-main-all4fixed,autotune,1896.475559,complete,UNSAT,159.1257041,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,COMiniSatPS_Pulsar_drup,drup,73.87567496,complete,UNSAT,14.12457204,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,expGlucose,default,5000.43559,timeout(wallclock),UNKNOWN,0.008686066,--
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,YalSAT,default,5000.119335,timeout(cpu),UNKNOWN,0.008490801,--
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,varisat,default,2343.238138,complete,UNSAT,729.6090112,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,Sparrow2Riss-2018-fixfix,MAIN,1985.880114,complete,UNSAT,313.9225161,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,smallsat,default,734.940413,complete,UNSAT,236.344527,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,Riss7.1-fix,BVE_DRAT,2048.035781,complete,UNSAT,313.7787809,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,Maple_LCM_Scavel_200_fix2,default,91.28420806,complete,UNSAT,16.85101414,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,Maple_LCM_Scavel_fix2,default,62.43564296,complete,UNSAT,11.10791492,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,Maple_LCM_M1,default,158.9971459,complete,UNSAT,29.39414811,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,Maple_LCM+BCrestart_M1,default,114.4604101,complete,UNSAT,21.653193,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,Maple_LCM+BCrestart,default,522.6310229,complete,UNSAT,96.630615,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,Maple_CM_ordUIP+,default,1000.997038,complete,UNSAT,177.2544889,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,Maple_CM_ordUIP,default,1018.556712,complete,UNSAT,176.6945901,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,Maple_CM_Dist,default,564.904007,complete,UNSAT,111.86814,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,Maple_CM,default,559.8610909,complete,UNSAT,100.097044,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,MapleLCMDistChronoBT,default,224.1734898,complete,UNSAT,43.21993709,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,628.1182661,complete,UNSAT,82.41738701,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_fix,LRB_VSIDS_2_drup,535.4106231,complete,UNSAT,87.41827202,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,75.07941484,complete,UNSAT,8.533284187,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,Lingeling,default,1672.939775,complete,UNSAT,122.8262548,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,inIDGlucose,default,5001.009614,timeout(wallclock),UNKNOWN,0.00860095,--
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,glu_mix,default,5001.008923,timeout(wallclock),UNKNOWN,0.008060932,--
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,gluHack,default,5001.009949,timeout(wallclock),UNKNOWN,0.007837772,--
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,1863.321583,complete,UNSAT,333.5843639,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,glucose-3.0_PADC_3,default,5001.009878,timeout(wallclock),UNKNOWN,0.007516861,--
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,glucose-3.0_PADC_10,default,1830.305634,complete,UNSAT,335.4875429,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,glucose4.2.1,default,5000.359046,timeout(wallclock),UNKNOWN,0.008254051,--
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,GHackCOMSPS_drup,ghack_drup,1141.350811,complete,UNSAT,196.433424,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,expMC_VSIDS_LRB_Switch_2500,default,2549.946668,complete,UNSAT,63.26023078,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,expMC_LRB_VSIDS_Switch_2500,default,313.1862199,complete,UNSAT,57.14257813,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf.bz2,expMC_LRB_VSIDS_Switch,default,1369.34257,complete,UNSAT,81.33947515,UNSAT-VERIFIED
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,abcdsat_r18,default,216.7037988,complete,SAT-VERIFIED,0.008063078,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,CaDiCaL,DONTUNZIP-fixed,2442.14757,complete,SAT-VERIFIED,0.008026123,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,Candy,default,5001.008413,timeout(wallclock),UNKNOWN,0.008038044,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,cms55-main-all4fixed,otherconf,1809.47904,complete,SAT-VERIFIED,0.00917697,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,cms55-main-all4fixed,main,610.9207442,complete,SAT-VERIFIED,0.008105993,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,cms55-main-all4fixed,glubreak,1118.272175,complete,SAT-VERIFIED,0.009607077,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,cms55-main-all4fixed,autotune,856.767988,complete,SAT-VERIFIED,0.008385897,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,COMiniSatPS_Pulsar_drup,drup,2168.176458,complete,SAT-VERIFIED,0.008583069,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,expGlucose,default,5000.397029,timeout(wallclock),UNKNOWN,0.008623838,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,YalSAT,default,5000.408038,timeout(cpu),UNKNOWN,0.008171082,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,varisat,default,887.5082319,complete,SAT-VERIFIED,0.008383036,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,Sparrow2Riss-2018-fixfix,MAIN,5000.971749,timeout(wallclock),UNKNOWN,0.008464098,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,smallsat,default,714.7014349,complete,SAT-VERIFIED,0.008609056,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,Riss7.1-fix,BVE_DRAT,5001.009076,timeout(wallclock),UNKNOWN,0.010721207,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,Maple_LCM_Scavel_200_fix2,default,1139.222122,complete,SAT-VERIFIED,0.008177042,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,Maple_LCM_Scavel_fix2,default,298.5705369,complete,SAT-VERIFIED,0.008565187,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,Maple_LCM_M1,default,453.1244972,complete,SAT-VERIFIED,0.008810043,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,Maple_LCM+BCrestart_M1,default,732.4873691,complete,SAT-VERIFIED,0.008760929,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,Maple_LCM+BCrestart,default,188.081986,complete,SAT-VERIFIED,0.00887084,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,Maple_CM_ordUIP+,default,1038.188635,complete,SAT-VERIFIED,0.00921607,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,Maple_CM_ordUIP,default,1033.730685,complete,SAT-VERIFIED,0.00838685,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,Maple_CM_Dist,default,212.4604671,complete,SAT-VERIFIED,0.008476019,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,Maple_CM,default,402.3603599,complete,SAT-VERIFIED,0.008116007,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,MapleLCMDistChronoBT,default,395.478411,complete,SAT-VERIFIED,0.008473873,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,1286.55669,complete,SAT-VERIFIED,0.008250952,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_fix,LRB_VSIDS_2_drup,1806.022674,complete,SAT-VERIFIED,0.008292198,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.450009,timeout(cpu),UNKNOWN,0.008204937,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,Lingeling,default,5001.009172,timeout(wallclock),UNKNOWN,0.008373022,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,inIDGlucose,default,5001.010889,timeout(wallclock),UNKNOWN,0.008589983,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,glu_mix,default,5001.011202,timeout(wallclock),UNKNOWN,0.007996082,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,gluHack,default,5001.012108,timeout(wallclock),UNKNOWN,0.007211208,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,5001.008976,timeout(wallclock),UNKNOWN,0.007936954,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,glucose-3.0_PADC_3,default,5001.00924,timeout(wallclock),UNKNOWN,0.008244991,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,glucose-3.0_PADC_10,default,5001.010141,timeout(wallclock),UNKNOWN,0.008259058,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,glucose4.2.1,default,5001.008848,timeout(wallclock),UNKNOWN,0.007901907,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,GHackCOMSPS_drup,ghack_drup,2243.401883,complete,SAT-VERIFIED,0.009162188,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,expMC_VSIDS_LRB_Switch_2500,default,3170.447795,complete,SAT-VERIFIED,0.008631945,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,expMC_LRB_VSIDS_Switch_2500,default,676.9978049,complete,SAT-VERIFIED,0.008677959,--
sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf.bz2,expMC_LRB_VSIDS_Switch,default,807.1297882,complete,SAT-VERIFIED,0.008826971,--
sat/satcoin-genesis-SAT-9.cnf.bz2,abcdsat_r18,default,34.94092298,complete,SAT-VERIFIED,0.009198904,--
sat/satcoin-genesis-SAT-9.cnf.bz2,CaDiCaL,DONTUNZIP-fixed,1.278584003,complete,SAT-VERIFIED,0.008410931,--
sat/satcoin-genesis-SAT-9.cnf.bz2,Candy,default,4.806962967,complete,SAT-VERIFIED,0.009287834,--
sat/satcoin-genesis-SAT-9.cnf.bz2,cms55-main-all4fixed,otherconf,59.74390697,complete,SAT-VERIFIED,0.008580923,--
sat/satcoin-genesis-SAT-9.cnf.bz2,cms55-main-all4fixed,main,66.34450293,complete,SAT-VERIFIED,0.008534908,--
sat/satcoin-genesis-SAT-9.cnf.bz2,cms55-main-all4fixed,glubreak,195.3527279,complete,SAT-VERIFIED,0.008923054,--
sat/satcoin-genesis-SAT-9.cnf.bz2,cms55-main-all4fixed,autotune,69.19306517,complete,SAT-VERIFIED,0.00886488,--
sat/satcoin-genesis-SAT-9.cnf.bz2,COMiniSatPS_Pulsar_drup,drup,5000.246517,timeout(cpu),UNKNOWN,0.008213043,--
sat/satcoin-genesis-SAT-9.cnf.bz2,expGlucose,default,632.7848439,complete,SAT-VERIFIED,0.00996685,--
sat/satcoin-genesis-SAT-9.cnf.bz2,YalSAT,default,5000.481425,timeout(cpu),UNKNOWN,0.008022785,--
sat/satcoin-genesis-SAT-9.cnf.bz2,varisat,default,5001.008196,timeout(wallclock),UNKNOWN,0.008021116,--
sat/satcoin-genesis-SAT-9.cnf.bz2,Sparrow2Riss-2018-fixfix,MAIN,5001.009813,timeout(wallclock),UNKNOWN,0.008872986,--
sat/satcoin-genesis-SAT-9.cnf.bz2,smallsat,default,5000.236893,timeout(wallclock),UNKNOWN,0.00771904,--
sat/satcoin-genesis-SAT-9.cnf.bz2,Riss7.1-fix,BVE_DRAT,5001.009066,timeout(wallclock),UNKNOWN,0.00794816,--
sat/satcoin-genesis-SAT-9.cnf.bz2,Maple_LCM_Scavel_200_fix2,default,5.211961031,complete,SAT-VERIFIED,0.010224104,--
sat/satcoin-genesis-SAT-9.cnf.bz2,Maple_LCM_Scavel_fix2,default,5.064230204,complete,SAT-VERIFIED,0.010185003,--
sat/satcoin-genesis-SAT-9.cnf.bz2,Maple_LCM_M1,default,5000.904845,timeout(cpu),UNKNOWN,0.008458138,--
sat/satcoin-genesis-SAT-9.cnf.bz2,Maple_LCM+BCrestart_M1,default,5000.933526,timeout(cpu),UNKNOWN,0.008428097,--
sat/satcoin-genesis-SAT-9.cnf.bz2,Maple_LCM+BCrestart,default,5001.006949,timeout(cpu),UNKNOWN,0.008029938,--
sat/satcoin-genesis-SAT-9.cnf.bz2,Maple_CM_ordUIP+,default,3.863523006,complete,SAT-VERIFIED,0.010306835,--
sat/satcoin-genesis-SAT-9.cnf.bz2,Maple_CM_ordUIP,default,3.904104948,complete,SAT-VERIFIED,0.010030031,--
sat/satcoin-genesis-SAT-9.cnf.bz2,Maple_CM_Dist,default,3.804631948,complete,SAT-VERIFIED,0.010056019,--
sat/satcoin-genesis-SAT-9.cnf.bz2,Maple_CM,default,3.756733179,complete,SAT-VERIFIED,0.010401011,--
sat/satcoin-genesis-SAT-9.cnf.bz2,MapleLCMDistChronoBT,default,5.34007287,complete,SAT-VERIFIED,0.010764122,--
sat/satcoin-genesis-SAT-9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.886073,timeout(cpu),UNKNOWN,0.008078098,--
sat/satcoin-genesis-SAT-9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_fix,LRB_VSIDS_2_drup,5000.666461,timeout(cpu),UNKNOWN,0.007562876,--
sat/satcoin-genesis-SAT-9.cnf.bz2,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.094857,timeout(cpu),UNKNOWN,0.008284807,--
sat/satcoin-genesis-SAT-9.cnf.bz2,Lingeling,default,5.851191044,complete,SAT-VERIFIED,0.009114981,--
sat/satcoin-genesis-SAT-9.cnf.bz2,inIDGlucose,default,1.901250839,complete,SAT-VERIFIED,0.009806871,--
sat/satcoin-genesis-SAT-9.cnf.bz2,glu_mix,default,5001.009999,timeout(wallclock),UNKNOWN,0.007910967,--
sat/satcoin-genesis-SAT-9.cnf.bz2,gluHack,default,5001.011011,timeout(wallclock),UNKNOWN,0.009030104,--
sat/satcoin-genesis-SAT-9.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,5001.010101,timeout(wallclock),UNKNOWN,0.008085012,--
sat/satcoin-genesis-SAT-9.cnf.bz2,glucose-3.0_PADC_3,default,5001.010662,timeout(wallclock),UNKNOWN,0.008254051,--
sat/satcoin-genesis-SAT-9.cnf.bz2,glucose-3.0_PADC_10,default,5000.588031,timeout(wallclock),UNKNOWN,0.008459091,--
sat/satcoin-genesis-SAT-9.cnf.bz2,glucose4.2.1,default,5001.00977,timeout(wallclock),UNKNOWN,0.008169889,--
sat/satcoin-genesis-SAT-9.cnf.bz2,GHackCOMSPS_drup,ghack_drup,5000.880091,timeout(cpu),UNKNOWN,0.008107901,--
sat/satcoin-genesis-SAT-9.cnf.bz2,expMC_VSIDS_LRB_Switch_2500,default,6.294267893,complete,SAT-VERIFIED,0.010510206,--
sat/satcoin-genesis-SAT-9.cnf.bz2,expMC_LRB_VSIDS_Switch_2500,default,2584.398761,complete,SAT-VERIFIED,0.010405779,--
sat/satcoin-genesis-SAT-9.cnf.bz2,expMC_LRB_VSIDS_Switch,default,46.00569081,complete,SAT-VERIFIED,0.009254932,--
sat/udiv40prop.cnf.bz2,abcdsat_r18,default,5000.926765,timeout(wallclock),UNKNOWN,0.00834012,--
sat/udiv40prop.cnf.bz2,CaDiCaL,DONTUNZIP-fixed,1013.28992,complete,UNSAT,1790.683201,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,Candy,default,1526.262798,complete,UNSAT,2223.559044,RATcfoapp
sat/udiv40prop.cnf.bz2,cms55-main-all4fixed,otherconf,2317.285,complete,UNSAT,5887.767921,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,cms55-main-all4fixed,main,2387.843995,complete,UNSAT,6382.890887,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,cms55-main-all4fixed,glubreak,2302.672827,complete,UNSAT,6136.332606,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,cms55-main-all4fixed,autotune,5001.009924,timeout(wallclock),UNKNOWN,0.008843184,--
sat/udiv40prop.cnf.bz2,COMiniSatPS_Pulsar_drup,drup,2025.941971,complete,UNSAT,5450.392641,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,expGlucose,default,1947.675792,complete,UNSAT,4058.259291,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,YalSAT,default,5000.253985,timeout(cpu),UNKNOWN,0.008256912,--
sat/udiv40prop.cnf.bz2,varisat,default,5001.009874,timeout(wallclock),UNKNOWN,0.008979082,--
sat/udiv40prop.cnf.bz2,Sparrow2Riss-2018-fixfix,MAIN,1549.701912,complete,UNSAT,3685.02684,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,smallsat,default,5001.008548,timeout(wallclock),UNKNOWN,0.008731127,--
sat/udiv40prop.cnf.bz2,Riss7.1-fix,BVE_DRAT,1598.094206,complete,UNSAT,3718.805076,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,Maple_LCM_Scavel_200_fix2,default,4807.62886,complete,UNSAT,8597.761426,DRATmemout
sat/udiv40prop.cnf.bz2,Maple_LCM_Scavel_fix2,default,5000.629018,timeout(cpu),UNKNOWN,0.008280993,--
sat/udiv40prop.cnf.bz2,Maple_LCM_M1,default,5000.634998,timeout(cpu),UNKNOWN,0.008189917,--
sat/udiv40prop.cnf.bz2,Maple_LCM+BCrestart_M1,default,5000.942718,timeout(cpu),UNKNOWN,0.00800705,--
sat/udiv40prop.cnf.bz2,Maple_LCM+BCrestart,default,5001.007967,timeout(cpu),UNKNOWN,0.007648945,--
sat/udiv40prop.cnf.bz2,Maple_CM_ordUIP+,default,3915.541923,complete,UNSAT,11394.48007,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,Maple_CM_ordUIP,default,5000.912339,timeout(cpu),UNKNOWN,0.009088993,--
sat/udiv40prop.cnf.bz2,Maple_CM_Dist,default,5000.478809,timeout(cpu),UNKNOWN,0.007907867,--
sat/udiv40prop.cnf.bz2,Maple_CM,default,5000.475111,timeout(cpu),UNKNOWN,0.007928848,--
sat/udiv40prop.cnf.bz2,MapleLCMDistChronoBT,default,5000.657157,timeout(cpu),UNKNOWN,0.007911921,--
sat/udiv40prop.cnf.bz2,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,4735.863849,complete,UNSAT,9002.426435,DRATmemout
sat/udiv40prop.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_fix,LRB_VSIDS_2_drup,3268.633812,complete,UNSAT,7506.903726,DRATmemout
sat/udiv40prop.cnf.bz2,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,2345.457328,complete,UNSAT,3993.923196,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,Lingeling,default,5001.008541,timeout(wallclock),UNKNOWN,0.008070946,--
sat/udiv40prop.cnf.bz2,inIDGlucose,default,2066.419242,complete,UNSAT,5394.98031,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,glu_mix,default,5000.112952,timeout(wallclock),UNKNOWN,0.007609129,--
sat/udiv40prop.cnf.bz2,gluHack,default,5000.100605,timeout(wallclock),UNKNOWN,0.008625031,--
sat/udiv40prop.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,2487.059239,complete,UNSAT,6499.173556,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,glucose-3.0_PADC_3,default,3136.796392,complete,UNSAT,6483.792721,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,glucose-3.0_PADC_10,default,2886.288098,complete,UNSAT,7155.610735,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,glucose4.2.1,default,1563.29039,complete,UNSAT,5254.980857,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,GHackCOMSPS_drup,ghack_drup,2706.537097,complete,UNSAT,5531.371902,DRATmemout
sat/udiv40prop.cnf.bz2,expMC_VSIDS_LRB_Switch_2500,default,2976.810807,complete,UNSAT,4007.212104,UNSAT-VERIFIED
sat/udiv40prop.cnf.bz2,expMC_LRB_VSIDS_Switch_2500,default,5000.62916,timeout(cpu),UNKNOWN,0.008517981,--
sat/udiv40prop.cnf.bz2,expMC_LRB_VSIDS_Switch,default,5000.781608,timeout(cpu),UNKNOWN,0.008013964,--
sat/udiv35prop.cnf.bz2,abcdsat_r18,default,4039.099304,complete,UNSAT,11753.55695,DRATmemout
sat/udiv35prop.cnf.bz2,CaDiCaL,DONTUNZIP-fixed,365.94291,complete,UNSAT,722.470041,UNSAT-VERIFIED
sat/udiv35prop.cnf.bz2,Candy,default,317.8199089,complete,UNSAT,450.6300781,RATcfoapp
sat/udiv35prop.cnf.bz2,cms55-main-all4fixed,otherconf,634.177856,complete,UNSAT,1903.644175,UNSAT-VERIFIED
sat/udiv35prop.cnf.bz2,cms55-main-all4fixed,main,622.497395,complete,UNSAT,1882.402056,UNSAT-VERIFIED
sat/udiv35prop.cnf.bz2,cms55-main-all4fixed,glubreak,587.765502,complete,UNSAT,1829.242743,UNSAT-VERIFIED
sat/udiv35prop.cnf.bz2,cms55-main-all4fixed,autotune,1158.589151,complete,UNSAT,848.4283199,UNSAT-VERIFIED
sat/udiv35prop.cnf.bz2,COMiniSatPS_Pulsar_drup,drup,358.277209,complete,UNSAT,1347.797443,UNSAT-VERIFIED
sat/udiv35prop.cnf.bz2,expGlucose,default,323.2794352,complete,UNSAT,928.4029579,UNSAT-VERIFIED
sat/udiv35prop.cnf.bz2,YalSAT,default,5000.730436,timeout(cpu),UNKNOWN,0.008240938,--
sat/udiv35prop.cnf.bz2,varisat,default,5001.007045,timeout(wallclock),UNKNOWN,0.008810997,--
sat/udiv35prop.cnf.bz2,Sparrow2Riss-2018-fixfix,MAIN,395.0811749,complete,UNSAT,1016.215696,UNSAT-VERIFIED
sat/udiv35prop.cnf.bz2,smallsat,default,3363.145964,complete,UNSAT,19570.62636,DRATmemout
sat/udiv35prop.cnf.bz2,Riss7.1-fix,BVE_DRAT,379.0545318,complete,UNSAT,857.285635,UNSAT-VERIFIED
sat/udiv35prop.cnf.bz2,Maple_LCM_Scavel_200_fix2,default,1315.026173,complete,UNSAT,5513.164164,UNSAT-VERIFIED
sat/udiv35prop.cnf.bz2,Maple_LCM_Scavel_fix2,default,970.6941791,complete,UNSAT,3466.156095,UNSAT-VERIFIED
sat/udiv35prop.cnf.bz2,Maple_LCM_M1,default,1757.23731,complete,UNSAT,6751.429047,UNSAT-VERIFIED
